current_apW,current_hpW,intactW,key_resp_9.keys,key_resp_9.corr,nam_unn,participant,rs_rt_n
Unn2/abstract07a_ap.jpg,abstract07_hp.jpg,left,right,0,unn,449,ApRS
Unn2/abstract08a_ap.jpg,abstract08a_hp.jpg,right,right,1,unn,449,ApRS
Nam2/inanimate07c_ap.jpg,inanimate07c_hp.jpg,right,right,1,nam,449,ApRT
Nam2/inanimate06_ap.jpg,inanimate06a_hp.jpg,left,left,1,nam,449,ApRS
Nam2/inanimate07a_ap.jpg,inanimate07a_hp.jpg,right,right,1,nam,449,ApRS
Nam2/inanimate06b_ap.jpg,inanimate06c_hp.jpg,left,left,1,nam,449,ApRT
Unn2/abstract07_ap.jpg,abstract07a_hp.jpg,left,right,0,unn,449,ApRS
Nam2/inanimate07_ap.jpg,inanimate07_hp.jpg,right,right,1,nam,449,ApRS
Unn2/abstract08_ap.jpg,abstract08_hp.jpg,right,right,1,unn,449,ApRS
Unn2/abstract07b_ap.jpg,abstract07b_hp.jpg,right,right,1,unn,449,ApRT
Nam2/inanimate09b_ap.jpg,inanimate09c_hp.jpg,left,left,1,nam,449,ApRT
Nam2/inanimate08c_ap.jpg,inanimate08c_hp.jpg,right,right,1,nam,449,ApRT
Unn2/abstract10b_ap.jpg,abstract10b_hp.jpg,right,right,1,unn,449,ApRT
Unn2/abstract04c_ap.jpg,abstract04b_hp.jpg,left,left,1,unn,449,ApRT
Unn2/abstract10c_ap.jpg,abstract10c_hp.jpg,right,right,1,unn,449,ApRT
Nam2/inanimate08a_ap.jpg,inanimate08a_hp.jpg,right,right,1,nam,449,ApRS
Unn2/abstract04a_ap.jpg,abstract04a_hp.jpg,right,right,1,unn,449,ApRS
Unn2/abstract10a_ap.jpg,abstract10_hp.jpg,left,left,1,unn,449,ApRS
Nam2/inanimate09c_ap.jpg,inanimate09b_hp.jpg,left,left,1,nam,449,ApRT
Nam2/inanimate08_ap.jpg,inanimate08_hp.jpg,right,right,1,nam,449,ApRS
Nam2/inanimate09a_ap.jpg,inanimate09_hp.jpg,left,left,1,nam,449,ApRS
Nam2/inanimate08b_ap.jpg,inanimate08b_hp.jpg,right,right,1,nam,449,ApRT
Unn2/abstract04_ap.jpg,abstract04_hp.jpg,right,right,1,unn,449,ApRS
Nam2/inanimate09_ap.jpg,inanimate09a_hp.jpg,left,left,1,nam,449,ApRS
Unn2/abstract10_ap.jpg,abstract10a_hp.jpg,left,left,1,unn,449,ApRS
Unn2/abstract04b_ap.jpg,abstract04c_hp.jpg,left,left,1,unn,449,ApRT
Nam2/inanimate01b_ap.jpg,inanimate01c_hp.jpg,left,right,0,nam,449,ApRT
Nam2/inanimate02c_ap.jpg,inanimate02c_hp.jpg,right,right,1,nam,449,ApRT
Unn2/abstract02b_ap.jpg,abstract02b_hp.jpg,right,right,1,unn,449,ApRT
Unn2/abstract01c_ap.jpg,abstract01b_hp.jpg,left,left,1,unn,449,ApRT
Unn2/abstract02c_ap.jpg,abstract02c_hp.jpg,right,right,1,unn,449,ApRT
Nam2/inanimate02a_ap.jpg,inanimate02a_hp.jpg,right,right,1,nam,449,ApRS
Unn2/abstract01a_ap.jpg,abstract01a_hp.jpg,right,right,1,unn,449,ApRS
Unn2/abstract02a_ap.jpg,abstract02_hp.jpg,left,left,1,unn,449,ApRS
Nam2/inanimate01c_ap.jpg,inanimate01b_hp.jpg,left,left,1,nam,449,ApRT
Nam2/inanimate02_ap.jpg,inanimate02_hp.jpg,right,right,1,nam,449,ApRS
Nam2/inanimate01a_ap.jpg,inanimate01_hp.jpg,left,left,1,nam,449,ApRS
Nam2/inanimate02b_ap.jpg,inanimate02b_hp.jpg,right,right,1,nam,449,ApRT
Unn2/abstract01_ap.jpg,abstract01_hp.jpg,right,right,1,unn,449,ApRS
Nam2/inanimate01_ap.jpg,inanimate01a_hp.jpg,left,left,1,nam,449,ApRS
Unn2/abstract02_ap.jpg,abstract02a_hp.jpg,left,left,1,unn,449,ApRS
Unn2/abstract01b_ap.jpg,abstract01c_hp.jpg,left,left,1,unn,449,ApRT
